Entity,Day,"COVID-19 doses (cumulative, per hundred)"
North America,2021-12-29,139.71225
North America,2021-12-30,140.09636
North America,2021-12-31,140.30711
North America,2022-01-01,140.37727
North America,2022-01-02,140.48178
North America,2022-01-03,140.73729
North America,2022-01-04,141.1716
North America,2022-01-05,141.56012
North America,2022-01-06,142.03874
North America,2022-01-07,142.56462
North America,2022-01-08,142.9588
North America,2022-01-09,143.21602
North America,2022-01-10,143.56618
North America,2022-01-11,143.96777
North America,2022-01-12,144.44101
North America,2022-01-13,144.91844
North America,2022-01-14,145.46576
North America,2022-01-15,145.84952
North America,2022-01-16,146.08597
North America,2022-01-17,146.40251
North America,2022-01-18,146.73314
North America,2022-01-19,147.14857
North America,2022-01-20,147.55292
North America,2022-01-21,147.98216
North America,2022-01-22,148.32248
North America,2022-01-23,148.5975
North America,2022-01-24,148.88019
North America,2022-01-25,149.23186
North America,2022-01-26,149.55229
North America,2022-01-27,150.25676
North America,2022-01-28,150.55014
North America,2022-01-29,150.73798
North America,2022-01-30,150.87894
North America,2022-01-31,151.11505
North America,2022-02-01,151.35077
North America,2022-02-02,151.64021
North America,2022-02-03,151.94966
North America,2022-02-04,152.26825
North America,2022-02-05,152.4813
North America,2022-02-06,152.64749
North America,2022-02-07,152.79936
North America,2022-02-08,152.95964
North America,2022-02-09,153.16849
North America,2022-02-10,153.39
North America,2022-02-11,153.67357
North America,2022-02-12,153.87337
North America,2022-02-13,154.00775
North America,2022-02-14,154.14139
North America,2022-02-15,154.33882
North America,2022-02-16,154.59335
North America,2022-02-17,154.90152
North America,2022-02-18,155.23831
North America,2022-02-19,155.48604
North America,2022-02-20,155.7082
North America,2022-02-21,155.84383
North America,2022-02-22,156.06635
North America,2022-02-23,156.275
North America,2022-02-24,156.51537
North America,2022-02-25,156.72214
North America,2022-02-26,156.88768
North America,2022-02-27,157.0308
North America,2022-02-28,157.22522
North America,2022-03-01,157.34683
North America,2022-03-02,157.47102
North America,2022-03-03,157.6026
North America,2022-03-04,157.74225
North America,2022-03-05,157.8385
North America,2022-03-06,157.91724
North America,2022-03-07,158.01488
North America,2022-03-08,158.11194
North America,2022-03-09,158.23788
North America,2022-03-10,158.40028
North America,2022-03-11,158.58476
North America,2022-03-12,158.74225
North America,2022-03-13,158.80846
North America,2022-03-14,158.89864
North America,2022-03-15,159.00037
North America,2022-03-16,159.12329
North America,2022-03-17,159.26608
North America,2022-03-18,159.4246
North America,2022-03-19,159.52907
North America,2022-03-20,159.62071
North America,2022-03-21,159.6954
North America,2022-03-22,159.75989
North America,2022-03-23,159.8586
North America,2022-03-24,159.9944
North America,2022-03-25,160.13277
North America,2022-03-26,160.24796
North America,2022-03-27,160.3082
North America,2022-03-28,160.38051
North America,2022-03-29,160.68527
North America,2022-03-30,160.81543
North America,2022-03-31,160.97272
North America,2022-04-01,161.14543
North America,2022-04-02,161.25471
North America,2022-04-03,161.34111
North America,2022-04-04,161.48328
North America,2022-04-05,161.62834
North America,2022-04-06,161.7796
North America,2022-04-07,161.93303
North America,2022-04-08,162.104
North America,2022-04-09,162.21994
North America,2022-04-10,162.30867
North America,2022-04-11,162.45737
North America,2022-04-12,162.61693
North America,2022-04-13,162.77817
North America,2022-04-14,162.95038
North America,2022-04-15,163.11943
North America,2022-04-16,163.2223
North America,2022-04-17,163.29279
North America,2022-04-18,163.44221
North America,2022-04-19,163.60466
North America,2022-04-20,163.77959
North America,2022-04-21,164.00905
North America,2022-04-22,164.20308
North America,2022-04-23,164.3488
North America,2022-04-24,164.46796
North America,2022-04-25,164.58673
North America,2022-04-26,164.74074
North America,2022-04-27,164.90527
North America,2022-04-28,165.07349
North America,2022-04-29,165.23854
North America,2022-04-30,165.37712
North America,2022-05-01,165.49397
North America,2022-05-02,165.64978
North America,2022-05-03,165.83546
North America,2022-05-04,166.03615
North America,2022-05-05,166.22713
North America,2022-05-06,166.41089
North America,2022-05-07,166.55634
North America,2022-05-08,166.67957
North America,2022-05-09,166.85025
North America,2022-05-10,167.032
North America,2022-05-11,167.22285
North America,2022-05-12,167.41364
North America,2022-05-13,167.60156
North America,2022-05-14,167.73775
North America,2022-05-15,167.85393
North America,2022-05-16,168.00768
North America,2022-05-17,168.10205
North America,2022-05-18,168.20056
North America,2022-05-19,168.31485
North America,2022-05-20,168.43634
North America,2022-05-21,168.5242
North America,2022-05-22,168.5913
North America,2022-05-23,168.69977
North America,2022-05-24,168.81424
North America,2022-05-25,168.93985
North America,2022-05-26,169.06932
North America,2022-05-27,169.19577
North America,2022-05-28,169.28218
North America,2022-05-29,169.34247
North America,2022-05-30,169.38428
North America,2022-05-31,169.5006
North America,2022-06-01,169.61919
North America,2022-06-02,169.74265
North America,2022-06-03,169.85472
North America,2022-06-04,169.91556
North America,2022-06-05,169.95607
North America,2022-06-06,170.03113
North America,2022-06-07,170.11482
North America,2022-06-08,170.20375
North America,2022-06-09,170.296
North America,2022-06-10,170.38295
North America,2022-06-11,170.44943
North America,2022-06-12,170.49509
North America,2022-06-13,170.56439
North America,2022-06-14,170.64822
North America,2022-06-15,170.73674
North America,2022-06-16,170.82787
North America,2022-06-17,170.92558
North America,2022-06-18,170.97015
North America,2022-06-19,170.998
North America,2022-06-20,171.06348
North America,2022-06-21,171.13782
North America,2022-06-22,171.21489
North America,2022-06-23,171.29863
North America,2022-06-24,171.37694
North America,2022-06-25,171.42458
North America,2022-06-26,171.45483
North America,2022-06-27,171.51773
North America,2022-06-28,171.58556
North America,2022-06-29,171.65543
North America,2022-06-30,171.72742
North America,2022-07-01,171.80272
North America,2022-07-02,171.83847
North America,2022-07-03,171.86478
North America,2022-07-04,171.88628
North America,2022-07-05,171.95042
North America,2022-07-06,172.02197
North America,2022-07-07,172.10455
North America,2022-07-08,172.18643
North America,2022-07-09,172.23056
North America,2022-07-10,172.2578
North America,2022-07-11,172.31966
North America,2022-07-12,172.38782
North America,2022-07-13,172.47469
North America,2022-07-14,172.56053
North America,2022-07-15,172.65688
North America,2022-07-16,172.70825
North America,2022-07-17,172.74113
North America,2022-07-18,172.8148
North America,2022-07-19,172.89351
North America,2022-07-20,172.97575
North America,2022-07-21,173.06615
North America,2022-07-22,173.16048
North America,2022-07-23,173.21477
North America,2022-07-24,173.24756
North America,2022-07-25,173.31339
North America,2022-07-26,173.3825
North America,2022-07-27,173.47987
North America,2022-07-28,173.56006
North America,2022-07-29,173.63516
North America,2022-07-30,173.67606
North America,2022-07-31,173.70477
North America,2022-08-01,173.779
North America,2022-08-02,173.84595
North America,2022-08-03,173.91667
North America,2022-08-04,174.01263
North America,2022-08-05,174.10144
North America,2022-08-06,174.13884
North America,2022-08-07,174.16124
North America,2022-08-08,174.22253
North America,2022-08-09,174.29437
North America,2022-08-10,174.368
North America,2022-08-11,174.43315
North America,2022-08-12,174.50157
North America,2022-08-13,174.54167
North America,2022-08-14,174.56378
North America,2022-08-15,174.62029
North America,2022-08-16,174.68156
North America,2022-08-17,174.75848
North America,2022-08-18,174.8319
North America,2022-08-19,174.90096
North America,2022-08-20,174.93684
North America,2022-08-21,174.95868
North America,2022-08-22,175.00873
North America,2022-08-23,175.06273
North America,2022-08-24,175.12643
North America,2022-08-25,175.18631
North America,2022-08-26,175.24751
North America,2022-08-27,175.27309
North America,2022-08-28,175.29115
North America,2022-08-29,175.34213
North America,2022-08-30,175.38864
North America,2022-08-31,175.43953
North America,2022-09-01,175.48752
North America,2022-09-02,175.5268
North America,2022-09-03,175.55899
North America,2022-09-04,175.58078
North America,2022-09-05,175.60466
North America,2022-09-06,175.65218
North America,2022-09-07,175.74585
North America,2022-09-08,175.84377
North America,2022-09-09,175.95885
North America,2022-09-10,176.02187
North America,2022-09-11,176.06453
North America,2022-09-12,176.17406
North America,2022-09-13,176.2769
North America,2022-09-14,176.39261
North America,2022-09-15,176.51215
North America,2022-09-16,176.64758
North America,2022-09-17,176.8246
North America,2022-09-18,176.97203
North America,2022-09-19,177.19714
North America,2022-09-20,177.4218
North America,2022-09-21,177.66122
North America,2022-09-22,177.90665
North America,2022-09-23,178.16563
North America,2022-09-24,178.35312
North America,2022-09-25,178.5114
North America,2022-09-26,178.75417
North America,2022-09-27,178.99535
North America,2022-09-28,179.25217
North America,2022-09-29,179.52011
North America,2022-09-30,179.7849
North America,2022-10-01,179.9666
North America,2022-10-02,180.1178
North America,2022-10-03,180.36188
North America,2022-10-04,180.604
North America,2022-10-05,180.86116
North America,2022-10-06,181.13777
North America,2022-10-07,181.40857
North America,2022-10-08,181.50443
North America,2022-10-09,181.54898
North America,2022-10-10,181.68701
North America,2022-10-11,181.82191
North America,2022-10-12,181.98752
North America,2022-10-13,182.16212
North America,2022-10-14,182.32762
North America,2022-10-15,182.4029
North America,2022-10-16,182.44678
North America,2022-10-17,182.58997
North America,2022-10-18,182.73143
North America,2022-10-19,182.8901
North America,2022-10-20,183.05568
North America,2022-10-21,183.22495
North America,2022-10-22,183.32312
North America,2022-10-23,183.38628
North America,2022-10-24,183.54662
North America,2022-10-25,183.70874
North America,2022-10-26,183.89754
North America,2022-10-27,184.09634
North America,2022-10-28,184.27768
North America,2022-10-29,184.35391
North America,2022-10-30,184.39458
North America,2022-10-31,184.51178
North America,2022-11-01,184.63165
North America,2022-11-02,184.77318
North America,2022-11-03,184.92606
North America,2022-11-04,185.06824
North America,2022-11-05,185.13663
North America,2022-11-06,185.17398
North America,2022-11-07,185.28506
North America,2022-11-08,185.3888
North America,2022-11-09,185.50095
North America,2022-11-10,185.63129
North America,2022-11-11,185.74248
North America,2022-11-12,185.80014
North America,2022-11-13,185.83466
North America,2022-11-14,185.9279
North America,2022-11-15,186.04744
North America,2022-11-16,186.16057
North America,2022-11-17,186.27647
North America,2022-11-18,186.39339
North America,2022-11-19,186.44826
North America,2022-11-20,186.48248
North America,2022-11-21,186.57507
North America,2022-11-22,186.6591
North America,2022-11-23,186.74184
North America,2022-11-24,186.77995
North America,2022-11-25,186.83614
North America,2022-11-26,186.87825
North America,2022-11-27,186.90596
North America,2022-11-28,186.97693
North America,2022-11-29,187.0467
North America,2022-11-30,187.1394
North America,2022-12-01,187.23546
North America,2022-12-02,187.32246
North America,2022-12-03,187.36412
North America,2022-12-04,187.39139
North America,2022-12-05,187.46324
North America,2022-12-06,187.53094
North America,2022-12-07,187.61362
North America,2022-12-08,187.69733
North America,2022-12-09,187.77599
North America,2022-12-10,187.81923
North America,2022-12-11,187.84682
North America,2022-12-12,187.91501
North America,2022-12-13,187.9889
North America,2022-12-14,188.06023
North America,2022-12-15,188.127
North America,2022-12-16,188.20296
North America,2022-12-17,188.24098
North America,2022-12-18,188.26491
North America,2022-12-19,188.34186
North America,2022-12-20,188.40231
North America,2022-12-21,188.46844
North America,2022-12-22,188.5329
North America,2022-12-23,188.56541
North America,2022-12-24,188.57513
North America,2022-12-25,188.57782
North America,2022-12-26,188.59944
North America,2022-12-27,188.64693
North America,2022-12-28,188.69672
North America,2022-12-29,188.74799
North America,2022-12-30,188.79521
North America,2022-12-31,188.81049
North America,2023-01-01,188.81558
North America,2023-01-02,188.83975
North America,2023-01-03,188.8823
North America,2023-01-04,188.92564
North America,2023-01-05,188.97899
North America,2023-01-06,189.03436
North America,2023-01-07,189.06778
North America,2023-01-08,189.08504
North America,2023-01-09,189.12793
North America,2023-01-10,189.17195
North America,2023-01-11,189.22873
North America,2023-01-12,189.27917
North America,2023-01-13,189.32635
North America,2023-01-14,189.3506
North America,2023-01-15,189.3642
North America,2023-01-16,189.39279
North America,2023-01-17,189.42928
North America,2023-01-18,189.4682
North America,2023-01-19,189.50702
North America,2023-01-20,189.54573
North America,2023-01-21,189.56734
North America,2023-01-22,189.57819
North America,2023-01-23,189.60844
North America,2023-01-24,189.64267
North America,2023-01-25,189.66875
North America,2023-01-26,189.70909
North America,2023-01-27,189.73964
North America,2023-01-28,189.76068
North America,2023-01-29,189.77054
North America,2023-01-30,189.79446
North America,2023-01-31,189.81985
North America,2023-02-01,189.84868
North America,2023-02-02,189.87599
North America,2023-02-03,189.90077
North America,2023-02-04,189.912
North America,2023-02-05,189.9194
North America,2023-02-06,189.9393
North America,2023-02-07,189.96033
North America,2023-02-08,189.98203
North America,2023-02-09,190.00322
North America,2023-02-10,190.03246
North America,2023-02-11,190.04298
North America,2023-02-12,190.0493
North America,2023-02-13,190.06746
North America,2023-02-14,190.08398
North America,2023-02-15,190.10481
North America,2023-02-16,190.12535
North America,2023-02-17,190.14575
North America,2023-02-18,190.15436
North America,2023-02-19,190.1599
North America,2023-02-20,190.17412
North America,2023-02-21,190.19075
North America,2023-02-22,190.20815
North America,2023-02-23,190.22568
North America,2023-02-24,190.24364
North America,2023-02-25,190.32288
North America,2023-02-26,190.39886
North America,2023-02-27,190.48485
North America,2023-02-28,190.57169
North America,2023-03-01,190.65889
North America,2023-03-02,190.7469
North America,2023-03-03,190.83527
North America,2023-03-04,190.84332
North America,2023-03-05,190.84836
North America,2023-03-06,190.86292
North America,2023-03-07,190.87747
North America,2023-03-08,190.89342
North America,2023-03-09,190.9106
North America,2023-03-10,190.92726
North America,2023-03-11,190.93587
North America,2023-03-12,190.94183
North America,2023-03-13,190.9572
North America,2023-03-14,190.97258
North America,2023-03-15,190.99126
North America,2023-03-16,191.00981
North America,2023-03-17,191.0267
North America,2023-03-18,191.03497
North America,2023-03-19,191.04077
North America,2023-03-20,191.05594
North America,2023-03-21,191.07156
North America,2023-03-22,191.08752
North America,2023-03-23,191.10388
North America,2023-03-24,191.12057
North America,2023-03-25,191.1286
North America,2023-03-26,191.13458
North America,2023-03-27,191.14888
North America,2023-03-28,191.16377
North America,2023-03-29,191.18044
North America,2023-03-30,191.19702
North America,2023-03-31,191.21184
North America,2023-04-01,191.2184
North America,2023-04-02,191.22272
North America,2023-04-03,191.23502
North America,2023-04-04,191.24792
North America,2023-04-05,191.26144
North America,2023-04-06,191.27605
North America,2023-04-07,191.28836
North America,2023-04-08,191.29437
North America,2023-04-09,191.29802
North America,2023-04-10,191.30966
North America,2023-04-11,191.32184
North America,2023-04-12,191.3369
North America,2023-04-13,191.35533
North America,2023-04-14,191.36801
North America,2023-04-15,191.37575
North America,2023-04-16,191.38243
North America,2023-04-17,191.39365
North America,2023-04-18,191.40456
North America,2023-04-19,191.42026
North America,2023-04-20,191.44339
North America,2023-04-21,191.46284
North America,2023-04-22,191.47328
North America,2023-04-23,191.47995
North America,2023-04-24,191.49861
North America,2023-04-25,191.51761
North America,2023-04-26,191.5387
North America,2023-04-27,191.55852
North America,2023-04-28,191.5818
North America,2023-04-29,191.59177
North America,2023-04-30,191.59843
North America,2023-05-01,191.61661
North America,2023-05-02,191.63542
North America,2023-05-03,191.65808
North America,2023-05-04,191.68005
North America,2023-05-05,191.70367
North America,2023-05-06,191.71826
North America,2023-05-07,191.72684
North America,2023-05-08,191.74054
North America,2023-05-09,191.74692
North America,2023-05-10,191.7568
North America,2023-05-11,191.76495
North America,2023-05-12,191.77275
North America,2023-05-13,191.77736
North America,2023-05-14,191.78189
North America,2023-05-15,191.78592
North America,2023-05-16,191.8014
North America,2023-05-17,191.8137
North America,2023-05-18,191.82513
North America,2023-05-19,191.83595
North America,2023-05-20,191.84096
North America,2023-05-21,191.84396
North America,2023-05-22,191.85869
North America,2023-05-23,191.86812
North America,2023-05-24,191.88147
North America,2023-05-25,191.89389
North America,2023-05-26,191.90623
North America,2023-05-27,191.91154
North America,2023-05-28,191.91457
North America,2023-05-29,191.92448
North America,2023-05-30,191.93492
North America,2023-05-31,191.94511
North America,2023-06-01,191.956
North America,2023-06-02,191.96355
North America,2023-06-03,191.96716
North America,2023-06-04,191.96906
North America,2023-06-05,191.97537
North America,2023-06-06,191.98148
North America,2023-06-07,191.99101
North America,2023-06-08,191.99638
North America,2023-06-09,192.00227
North America,2023-06-10,192.0044
North America,2023-06-11,192.00574
North America,2023-06-12,192.01173
North America,2023-06-13,192.01674
North America,2023-06-14,192.02464
North America,2023-06-15,192.03088
North America,2023-06-16,192.0357
North America,2023-06-17,192.03836
North America,2023-06-18,192.03987
North America,2023-06-19,192.04396
North America,2023-06-20,192.04994
North America,2023-06-21,192.05684
North America,2023-06-22,192.06224
North America,2023-06-23,192.06642
North America,2023-06-24,192.06833
North America,2023-06-25,192.06989
North America,2023-06-26,192.07436
North America,2023-06-27,192.079
North America,2023-06-28,192.08496
North America,2023-06-29,192.09131
North America,2023-06-30,192.0943
North America,2023-07-01,192.0969
North America,2023-07-02,192.09903
North America,2023-07-03,192.10219
North America,2023-07-04,192.10501
North America,2023-07-05,192.1087
North America,2023-07-06,192.11249
North America,2023-07-07,192.11522
North America,2023-07-08,192.1171
North America,2023-07-09,192.1192
North America,2023-07-10,192.12122
North America,2023-07-11,192.12344
North America,2023-07-12,192.12636
North America,2023-07-13,192.12866
North America,2023-07-14,192.13116
North America,2023-07-15,192.13344
North America,2023-07-16,192.13551
North America,2023-07-17,192.13751
North America,2023-07-18,192.13968
North America,2023-07-19,192.14241
North America,2023-07-20,192.14459
North America,2023-07-21,192.147
North America,2023-07-22,192.1492
North America,2023-07-23,192.15128
North America,2023-07-24,192.15326
North America,2023-07-25,192.15538
North America,2023-07-26,192.1599
North America,2023-07-27,192.16205
North America,2023-07-28,192.16443
North America,2023-07-29,192.16658
North America,2023-07-30,192.16864
North America,2023-07-31,192.17062
North America,2023-08-01,192.17274
North America,2023-08-02,192.17537
North America,2023-08-03,192.18002
North America,2023-08-04,192.18237
North America,2023-08-05,192.18382
North America,2023-08-06,192.1856
North America,2023-08-07,192.1873
North America,2023-08-08,192.18927
North America,2023-08-09,192.19218
North America,2023-08-10,192.19392
North America,2023-08-11,192.19632
North America,2023-08-12,192.19743
North America,2023-08-13,192.19862
North America,2023-08-14,192.19987
North America,2023-08-15,192.20164
North America,2023-08-16,192.20457
North America,2023-08-17,192.20613
North America,2023-08-18,192.20767
North America,2023-08-19,192.20888
North America,2023-08-20,192.20984
North America,2023-08-21,192.21106
North America,2023-08-22,192.21245
North America,2023-08-23,192.2148
North America,2023-08-24,192.21616
North America,2023-08-25,192.2176
North America,2023-08-26,192.21861
North America,2023-08-27,192.2195
North America,2023-08-28,192.22029
North America,2023-08-29,192.22131
North America,2023-08-30,192.22327
North America,2023-08-31,192.22476
North America,2023-09-01,192.22626
North America,2023-09-02,192.22731
North America,2023-09-03,192.22826
North America,2023-09-04,192.2291
North America,2023-09-05,192.22995
North America,2023-09-06,192.23163
North America,2023-09-07,192.23273
North America,2023-09-08,192.23396
North America,2023-09-09,192.23515
North America,2023-09-10,192.23628
North America,2023-09-11,192.23729
North America,2023-09-12,192.23842
North America,2023-09-13,192.23997
North America,2023-09-14,192.24113
North America,2023-09-15,192.24251
North America,2023-09-16,192.24368
North America,2023-09-17,192.24478
North America,2023-09-18,192.24579
North America,2023-09-19,192.24692
North America,2023-09-20,192.24837
North America,2023-09-21,192.2495
North America,2023-09-22,192.25078
North America,2023-09-23,192.25192
North America,2023-09-24,192.253
North America,2023-09-25,192.25403
North America,2023-09-26,192.25513
North America,2023-09-27,192.25652
North America,2023-09-28,192.25763
North America,2023-09-29,192.2602
North America,2023-09-30,192.26132
North America,2023-10-01,192.26239
North America,2023-10-02,192.26341
North America,2023-10-03,192.26454
North America,2023-10-04,192.26625
North America,2023-10-05,192.26767
North America,2023-10-06,192.26945
North America,2023-10-07,192.27086
North America,2023-10-08,192.27171
North America,2023-10-09,192.27245
North America,2023-10-10,192.27318
North America,2023-10-11,192.28017
North America,2023-10-12,192.28317
North America,2023-10-13,192.2862
North America,2023-10-14,192.28954
North America,2023-10-15,192.2918
North America,2023-10-16,192.29324
North America,2023-10-17,192.29764
North America,2023-10-18,192.33115
North America,2023-10-19,192.337
North America,2023-10-20,192.34648
North America,2023-10-21,192.3545
North America,2023-10-22,192.35904
North America,2023-10-23,192.36118
North America,2023-10-24,192.36826
North America,2023-10-25,192.40831
North America,2023-10-26,192.4159
North America,2023-10-27,192.42726
North America,2023-10-28,192.43669
North America,2023-10-29,192.44125
North America,2023-10-30,192.44374
North America,2023-10-31,192.45335
North America,2023-11-01,192.48859
North America,2023-11-02,192.51094
North America,2023-11-03,192.52222
North America,2023-11-04,192.53308
North America,2023-11-05,192.53934
North America,2023-11-06,192.54237
North America,2023-11-07,192.55103
North America,2023-11-08,192.59161
North America,2023-11-09,192.60374
North America,2023-11-10,192.61325
North America,2023-11-11,192.62202
North America,2023-11-12,192.62679
North America,2023-11-13,192.62932
North America,2023-11-14,192.63641
North America,2023-11-15,192.67038
North America,2023-11-16,192.68053
North America,2023-11-17,192.68797
North America,2023-11-18,192.6951
North America,2023-11-19,192.69945
North America,2023-11-20,192.70166
North America,2023-11-21,192.7076
North America,2023-11-22,192.74065
North America,2023-11-23,192.74902
North America,2023-11-24,192.75511
North America,2023-11-25,192.76094
North America,2023-11-26,192.7644
North America,2023-11-27,192.76627
North America,2023-11-28,192.77094
North America,2023-11-29,192.79588
North America,2023-11-30,192.80287
North America,2023-12-01,192.80826
North America,2023-12-02,192.81314
North America,2023-12-03,192.81609
North America,2023-12-04,192.81781
North America,2023-12-05,192.8218
North America,2023-12-06,192.84538
North America,2023-12-07,192.85136
North America,2023-12-08,192.8558
North America,2023-12-09,192.86032
North America,2023-12-10,192.8633
North America,2023-12-11,192.87534
North America,2023-12-12,192.88058
North America,2023-12-13,192.88571
North America,2023-12-14,192.89052
North America,2023-12-15,192.89415
North America,2023-12-16,192.89772
North America,2023-12-17,192.89989
North America,2023-12-18,192.90126
North America,2023-12-19,192.9043
North America,2023-12-20,192.92015
North America,2023-12-21,192.92189
North America,2023-12-22,192.92363
North America,2023-12-23,192.92537
North America,2023-12-24,192.92711
North America,2023-12-25,192.92885
North America,2023-12-26,192.93059
North America,2023-12-27,192.93233
North America,2023-12-28,192.94264
North America,2023-12-29,192.94458
North America,2023-12-30,192.94595
North America,2023-12-31,192.94672
North America,2024-01-01,192.9472
North America,2024-01-02,192.94759
North America,2024-01-03,192.95206
North America,2024-01-04,192.95416
North America,2024-01-05,192.95578
North America,2024-01-06,192.95747
North America,2024-01-07,192.95844
North America,2024-01-08,192.95905
North America,2024-01-09,192.96025
North America,2024-01-10,192.96545
North America,2024-01-11,192.96703
North America,2024-01-12,192.96817
North America,2024-01-13,192.96948
North America,2024-01-14,192.9702
North America,2024-01-15,192.97075
North America,2024-01-16,192.97171
North America,2024-01-17,192.97581
North America,2024-01-18,192.97722
North America,2024-01-19,192.9782
North America,2024-01-20,192.9792
North America,2024-01-21,192.97986
North America,2024-01-22,192.98033
North America,2024-01-23,192.98352
North America,2024-01-24,192.98427
North America,2024-01-25,192.98543
North America,2024-01-26,192.98622
North America,2024-01-27,192.98691
North America,2024-01-28,192.98735
North America,2024-01-29,192.98764
North America,2024-01-30,192.9882
North America,2024-01-31,192.98877
North America,2024-02-01,192.9897
North America,2024-02-02,192.99023
North America,2024-02-03,192.99086
North America,2024-02-04,192.99123
North America,2024-02-05,192.99152
North America,2024-02-06,192.99466
North America,2024-02-07,192.99515
North America,2024-02-08,192.99594
North America,2024-02-09,192.99644
North America,2024-02-10,192.99698
North America,2024-02-11,192.99731
North America,2024-02-12,192.99757
North America,2024-02-13,192.99898
North America,2024-02-14,192.9994
North America,2024-02-15,192.99998
North America,2024-02-16,193.00038
North America,2024-02-17,193.00087
North America,2024-02-18,193.00117
North America,2024-02-19,193.00142
North America,2024-02-20,193.00246
North America,2024-02-21,193.00288
North America,2024-02-22,193.0035
North America,2024-02-23,193.00394
North America,2024-02-24,193.0044
North America,2024-02-25,193.0047
North America,2024-02-26,193.00496
North America,2024-02-27,193.00536
North America,2024-02-28,193.00633
North America,2024-02-29,193.00694
North America,2024-03-01,193.00731
North America,2024-03-02,193.00774
North America,2024-03-03,193.00804
North America,2024-03-04,193.00829
North America,2024-03-05,193.00865
North America,2024-03-06,193.00902
North America,2024-03-07,193.00957
North America,2024-03-08,193.00993
North America,2024-03-09,193.01031
North America,2024-03-10,193.01062
North America,2024-03-11,193.01085
North America,2024-03-12,193.01122
North America,2024-03-13,193.01273
North America,2024-03-14,193.01324
North America,2024-03-15,193.01361
North America,2024-03-16,193.01405
North America,2024-03-17,193.01437
North America,2024-03-18,193.01465
North America,2024-03-19,193.01555
North America,2024-03-20,193.01591
North America,2024-03-21,193.01642
North America,2024-03-22,193.01682
North America,2024-03-23,193.01723
North America,2024-03-24,193.01753
North America,2024-03-25,193.01843
North America,2024-03-26,193.01883
North America,2024-03-27,193.0192
North America,2024-03-28,193.01968
North America,2024-03-29,193.0201
North America,2024-03-30,193.02042
North America,2024-03-31,193.02077
North America,2024-04-01,193.02107
North America,2024-04-02,193.02147
North America,2024-04-03,193.02232
North America,2024-04-04,193.02292
North America,2024-04-05,193.02336
North America,2024-04-06,193.02383
North America,2024-04-07,193.02422
North America,2024-04-08,193.02455
North America,2024-04-09,193.02557
North America,2024-04-10,193.02605
North America,2024-04-11,193.02686
North America,2024-04-12,193.02734
North America,2024-04-13,193.0276
North America,2024-04-14,193.02771
North America,2024-04-15,193.02779
North America,2024-04-16,193.02806
North America,2024-04-17,193.02968
North America,2024-04-18,193.03033
North America,2024-04-19,193.03067
North America,2024-04-20,193.03098
North America,2024-04-21,193.0311
North America,2024-04-22,193.03114
North America,2024-04-23,193.03307
North America,2024-04-24,193.03337
North America,2024-04-25,193.03394
North America,2024-04-26,193.03438
North America,2024-04-27,193.03474
North America,2024-04-28,193.0349
North America,2024-04-29,193.03677
North America,2024-04-30,193.03714
North America,2024-05-01,193.0375
North America,2024-05-02,193.0383
North America,2024-05-03,193.03876
North America,2024-05-04,193.03938
North America,2024-05-05,193.03961
North America,2024-05-06,193.03972
North America,2024-05-07,193.04039
North America,2024-05-08,193.04315
North America,2024-05-09,193.0435
North America,2024-05-10,193.04385
North America,2024-05-11,193.04422
North America,2024-05-12,193.04457
North America,2024-05-13,193.04492
North America,2024-05-14,193.04527
North America,2024-05-15,193.04921
North America,2024-05-16,193.05313
North America,2024-05-17,193.05453
North America,2024-05-18,193.05573
North America,2024-05-19,193.05609
North America,2024-05-20,193.05624
North America,2024-05-21,193.0564
North America,2024-05-22,193.05742
North America,2024-05-23,193.05914
North America,2024-05-24,193.06033
North America,2024-05-25,193.06125
North America,2024-05-26,193.0615
North America,2024-05-27,193.06161
North America,2024-05-28,193.0625
North America,2024-05-29,193.06345
North America,2024-05-30,193.06898
North America,2024-05-31,193.07004
North America,2024-06-01,193.07097
North America,2024-06-02,193.07118
North America,2024-06-03,193.07126
North America,2024-06-04,193.07198
North America,2024-06-05,193.07274
North America,2024-06-06,193.07329
North America,2024-06-07,193.07384
North America,2024-06-08,193.07439
North America,2024-06-09,193.07494
North America,2024-06-10,193.07549
North America,2024-06-11,193.07602
North America,2024-06-12,193.07657
North America,2024-06-13,193.07686
North America,2024-06-14,193.07715
North America,2024-06-15,193.07744
North America,2024-06-16,193.07773
North America,2024-06-17,193.07802
North America,2024-06-18,193.08113
North America,2024-06-19,193.08424
North America,2024-06-20,193.08736
North America,2024-06-21,193.08794
North America,2024-06-22,193.08841
North America,2024-06-23,193.08855
North America,2024-06-24,193.08861
North America,2024-06-25,193.089
North America,2024-06-26,193.09038
North America,2024-06-27,193.09105
North America,2024-06-28,193.09172
North America,2024-06-29,193.09216
North America,2024-06-30,193.09227
North America,2024-07-01,193.09306
North America,2024-07-02,193.0931
North America,2024-07-03,193.0934
North America,2024-07-04,193.09406
North America,2024-07-05,193.0944
North America,2024-07-06,193.09476
North America,2024-07-07,193.09485
North America,2024-07-08,193.0956
North America,2024-07-09,193.09586
North America,2024-07-10,193.0961
North America,2024-07-11,193.09624
North America,2024-07-12,193.09636
North America,2024-07-13,193.0965
North America,2024-07-14,193.09663
North America,2024-07-15,193.09677
North America,2024-07-16,193.09685
North America,2024-07-17,193.09691
